Movie_ID,Title,Genre_ID
1809,The Girl Next Door,5
1809,The Girl Next Door,8
1809,The Girl Next Door,17
1810,Maximum Risk,1
1810,Maximum Risk,6
1810,Maximum Risk,16
1810,Maximum Risk,17
1810,Maximum Risk,20
1811,Stealing Harvard,5
1811,Stealing Harvard,6
1812,Legend,4
1812,Legend,6
1812,Legend,8
1812,Legend,12
1812,Legend,20
1813,Shark Night 3D,13
1813,Shark Night 3D,20
1814,Angela's Ashes,8
1815,Draft Day,8
1815,Draft Day,19
1816,The Conspirator,6
1816,The Conspirator,8
1816,The Conspirator,12
1817,Lords of Dogtown,4
1817,Lords of Dogtown,8
1817,Lords of Dogtown,19
1818,The 33,4
1818,The 33,8
1818,The 33,12
1819,Big Trouble in Little China,1
1819,Big Trouble in Little China,2
1819,Big Trouble in Little China,5
1819,Big Trouble in Little China,10
1820,Warrior,8
1820,Warrior,19
1821,Michael Collins,4
1821,Michael Collins,8
1821,Michael Collins,20
1821,Michael Collins,21
1822,Gettysburg,8
1822,Gettysburg,12
1822,Gettysburg,21
1823,Stop-Loss,8
1823,Stop-Loss,21
1824,Abandon,8
1824,Abandon,14
1824,Abandon,16
1824,Abandon,17
1824,Abandon,20
1825,Brokedown Palace,8
1825,Brokedown Palace,16
1825,Brokedown Palace,20
1826,The Possession,13
1826,The Possession,20
1827,Mrs. Winterbourne,5
1827,Mrs. Winterbourne,8
1827,Mrs. Winterbourne,17
1828,Straw Dogs,1
1828,Straw Dogs,8
1828,Straw Dogs,20
1829,The Hoax,5
1829,The Hoax,8
1830,Stone Cold,1
1830,Stone Cold,6
1830,Stone Cold,8
1830,Stone Cold,20
1831,The Road,2
1831,The Road,8
1832,Underclassman,1
1832,Underclassman,5
1832,Underclassman,6
1832,Underclassman,8
1832,Underclassman,20
1833,Say It Isn't So,5
1833,Say It Isn't So,17
1834,The World's Fastest Indian,4
1834,The World's Fastest Indian,8
1834,The World's Fastest Indian,19
1835,Tank Girl,1
1835,Tank Girl,5
1835,Tank Girl,18
1836,King's Ransom,5
1836,King's Ransom,6
1837,Blindness,8
1837,Blindness,16
1837,Blindness,18
1837,Blindness,20
1838,BloodRayne,1
1838,BloodRayne,2
1838,BloodRayne,10
1838,BloodRayne,13
1839,Where the Truth Lies,6
1839,Where the Truth Lies,8
1839,Where the Truth Lies,16
1839,Where the Truth Lies,20
1840,Without Limits,4
1840,Without Limits,8
1840,Without Limits,19
1841,Me and Orson Welles,8
1842,The Best Offer,6
1842,The Best Offer,8
1842,The Best Offer,16
1842,The Best Offer,17
1843,Bad Lieutenant: Port of Call New Orleans,6
1843,Bad Lieutenant: Port of Call New Orleans,8
1844,Little White Lies,5
1844,Little White Lies,8
1845,Love Ranch,5
1845,Love Ranch,8
1845,Love Ranch,17
1845,Love Ranch,19
1846,The Counselor,6
1846,The Counselor,8
1846,The Counselor,20
1847,Dangerous Liaisons,8
1847,Dangerous Liaisons,17
1848,On the Road,2
1848,On the Road,8
1849,Star Trek IV: The Voyage Home,2
1849,Star Trek IV: The Voyage Home,5
1849,Star Trek IV: The Voyage Home,18
1850,Rocky Balboa,8
1850,Rocky Balboa,19
1851,Scream 2,13
1851,Scream 2,16
1852,Jane Got a Gun,1
1852,Jane Got a Gun,8
1852,Jane Got a Gun,22
1853,Think Like a Man Too,5
1853,Think Like a Man Too,17
1854,The Whole Nine Yards,5
1854,The Whole Nine Yards,6
1855,Footloose,8
1855,Footloose,14
1855,Footloose,17
1856,Old School,5
1857,The Fisher King,5
1857,The Fisher King,8
1857,The Fisher King,10
1858,I Still Know What You Did Last Summer,13
1858,I Still Know What You Did Last Summer,16
1859,Return to Me,5
1859,Return to Me,8
1859,Return to Me,17
1860,Zack and Miri Make a Porno,5
1860,Zack and Miri Make a Porno,17
1861,Nurse Betty,5
1861,Nurse Betty,6
1861,Nurse Betty,8
1862,The Men Who Stare at Goats,5
1862,The Men Who Stare at Goats,21
1863,Double Take,1
1863,Double Take,5
1863,Double Take,6
1863,Double Take,20
1864,"Girl, Interrupted",4
1864,"Girl, Interrupted",8
1865,Win a Date with Tad Hamilton!,5
1865,Win a Date with Tad Hamilton!,17
1866,Muppets from Space,2
1866,Muppets from Space,5
1866,Muppets from Space,9
1866,Muppets from Space,10
1866,Muppets from Space,14
1866,Muppets from Space,18
1867,The Wiz,2
1867,The Wiz,9
1867,The Wiz,10
1867,The Wiz,14
1867,The Wiz,15
1868,Ready to Rumble,5
1868,Ready to Rumble,19
1869,Play It to the Bone,5
1869,Play It to the Bone,8
1869,Play It to the Bone,19
1870,I Don't Know How She Does It,5
1870,I Don't Know How She Does It,17
1871,Piranha 3D,5
1871,Piranha 3D,13
1872,Beyond the Sea,4
1872,Beyond the Sea,8
1872,Beyond the Sea,14
1872,Beyond the Sea,15
1873,The Princess and the Cobbler,1
1873,The Princess and the Cobbler,2
1873,The Princess and the Cobbler,3
1873,The Princess and the Cobbler,5
1873,The Princess and the Cobbler,10
1874,The Bridge of San Luis Rey,8
1874,The Bridge of San Luis Rey,17
1875,Faster,1
1875,Faster,6
1875,Faster,8
1875,Faster,20
1876,Howl's Moving Castle,2
1876,Howl's Moving Castle,3
1876,Howl's Moving Castle,9
1876,Howl's Moving Castle,10
1877,Zombieland,2
1877,Zombieland,5
1877,Zombieland,13
1877,Zombieland,18
1878,The Waterboy,5
1878,The Waterboy,19
1879,Star Wars: Episode V - The Empire Strikes Back,1
1879,Star Wars: Episode V - The Empire Strikes Back,2
1879,Star Wars: Episode V - The Empire Strikes Back,10
1879,Star Wars: Episode V - The Empire Strikes Back,18
1880,Bad Boys,1
1880,Bad Boys,5
1880,Bad Boys,6
1880,Bad Boys,8
1880,Bad Boys,20
1881,The Naked Gun 2½: The Smell of Fear,5
1881,The Naked Gun 2½: The Smell of Fear,6
1882,Final Destination,13
1882,Final Destination,20
1883,The Ides of March,8
1884,Pitch Black,13
1884,Pitch Black,18
1885,Someone Like You...,5
1885,Someone Like You...,17
1886,Her,8
1886,Her,17
1886,Her,18
1887,Joy Ride,16
1887,Joy Ride,20
1888,The Adventurer: The Curse of the Midas Box,2
1888,The Adventurer: The Curse of the Midas Box,9
1888,The Adventurer: The Curse of the Midas Box,10
1889,Anywhere But Here,5
1889,Anywhere But Here,8
1890,The Crew,5
1890,The Crew,6
1891,Haywire,1
1891,Haywire,20
1892,Jaws: The Revenge,2
1892,Jaws: The Revenge,13
1892,Jaws: The Revenge,20
1893,Marvin's Room,8
1894,The Longshots,4
1894,The Longshots,5
1894,The Longshots,8
1894,The Longshots,9
1894,The Longshots,19
1895,The End of the Affair,8
1895,The End of the Affair,17
1896,Harley Davidson and the Marlboro Man,1
1896,Harley Davidson and the Marlboro Man,6
1896,Harley Davidson and the Marlboro Man,8
1896,Harley Davidson and the Marlboro Man,20
1896,Harley Davidson and the Marlboro Man,22
1897,Coco Before Chanel,4
1897,Coco Before Chanel,8
1898,Chéri,5
1898,Chéri,8
1898,Chéri,17
1899,Vanity Fair,8
1900,1408,10
1900,1408,13
1901,Spaceballs,2
1901,Spaceballs,5
1901,Spaceballs,18
1902,The Water Diviner,8
1902,The Water Diviner,21
1903,Ghost,8
1903,Ghost,10
1903,Ghost,17
1903,Ghost,20
1904,There's Something About Mary,5
1904,There's Something About Mary,17
1905,The Santa Clause,5
1905,The Santa Clause,8
1905,The Santa Clause,9
1905,The Santa Clause,10
1906,The Rookie,8
1906,The Rookie,9
1906,The Rookie,19
1907,The Game Plan,5
1907,The Game Plan,9
1907,The Game Plan,19
1908,The Bridges of Madison County,8
1908,The Bridges of Madison County,17
1909,The Animal,5
1909,The Animal,18
1910,The Hundred-Foot Journey,5
1910,The Hundred-Foot Journey,8
1911,The Net,1
1911,The Net,6
1911,The Net,8
1911,The Net,16
1911,The Net,20
1912,I Am Sam,8
1913,Son of God,4
1913,Son of God,8
1913,Son of God,12
1914,Underworld,1
1914,Underworld,10
1914,Underworld,20
1915,Derailed,8
1915,Derailed,20
1916,The Informant!,5
1916,The Informant!,6
1916,The Informant!,8
1916,The Informant!,20
1917,Shadowlands,4
1917,Shadowlands,8
1917,Shadowlands,17
1918,Deuce Bigalow: European Gigolo,5
1919,Delivery Man,5
1919,Delivery Man,8
1920,Saving Silverman,5
1920,Saving Silverman,6
1920,Saving Silverman,17
1921,Diary of a Wimpy Kid: Dog Days,5
1921,Diary of a Wimpy Kid: Dog Days,9
1922,Summer of Sam,6
1922,Summer of Sam,8
1922,Summer of Sam,17
1922,Summer of Sam,20
1923,Jay and Silent Bob Strike Back,5
1924,The Glass House,6
1924,The Glass House,8
1924,The Glass House,16
1924,The Glass House,20
1925,"Hail, Caesar!",5
1925,"Hail, Caesar!",16
1926,Josie and the Pussycats,5
1926,Josie and the Pussycats,14
1927,Homefront,1
1927,Homefront,6
1927,Homefront,8
1927,Homefront,20
1928,The Little Vampire,2
1928,The Little Vampire,5
1928,The Little Vampire,9
1928,The Little Vampire,10
1929,I Heart Huckabees,5
1930,RoboCop 3,1
1930,RoboCop 3,6
1930,RoboCop 3,18
1930,RoboCop 3,20
1931,Megiddo: The Omega Code 2,1
1931,Megiddo: The Omega Code 2,2
1931,Megiddo: The Omega Code 2,10
1931,Megiddo: The Omega Code 2,18
1931,Megiddo: The Omega Code 2,20
1932,Darling Lili,5
1932,Darling Lili,8
1932,Darling Lili,15
1932,Darling Lili,17
1932,Darling Lili,21
1933,Dudley Do-Right,5
1933,Dudley Do-Right,9
1933,Dudley Do-Right,17
1934,The Transporter Refueled,1
1934,The Transporter Refueled,6
1934,The Transporter Refueled,20
1935,Black Book,8
1935,Black Book,20
1935,Black Book,21
1936,Joyeux Noel,8
1936,Joyeux Noel,12
1936,Joyeux Noel,14
1936,Joyeux Noel,17
1936,Joyeux Noel,21
1937,Hit and Run,1
1937,Hit and Run,5
1937,Hit and Run,17
1938,Mad Money,5
1938,Mad Money,6
1938,Mad Money,20
1939,Before I Go to Sleep,8
1939,Before I Go to Sleep,16
1939,Before I Go to Sleep,20
1940,Stone,8
1940,Stone,20
1941,Molière,5
1941,Molière,12
1942,Out of the Furnace,6
1942,Out of the Furnace,8
1942,Out of the Furnace,20
1943,Michael Clayton,6
1943,Michael Clayton,8
1943,Michael Clayton,16
1943,Michael Clayton,20
1944,My Fellow Americans,2
1944,My Fellow Americans,5
1945,Arlington Road,6
1945,Arlington Road,8
1945,Arlington Road,20
1946,To Rome with Love,5
1946,To Rome with Love,17
1947,Firefox,1
1947,Firefox,2
1947,Firefox,20
1948,South Park: Bigger Longer & Uncut,3
1948,South Park: Bigger Longer & Uncut,5
1948,South Park: Bigger Longer & Uncut,10
1948,South Park: Bigger Longer & Uncut,15
1949,Death at a Funeral,5
1950,Teenage Mutant Ninja Turtles III,1
1950,Teenage Mutant Ninja Turtles III,2
1950,Teenage Mutant Ninja Turtles III,5
1950,Teenage Mutant Ninja Turtles III,9
1950,Teenage Mutant Ninja Turtles III,10
1950,Teenage Mutant Ninja Turtles III,18
1951,Hardball,8
1951,Hardball,19
1952,Silver Linings Playbook,5
1952,Silver Linings Playbook,8
1952,Silver Linings Playbook,17
1953,Freedom Writers,4
1953,Freedom Writers,6
1953,Freedom Writers,8
1954,The Transporter,1
1954,The Transporter,6
1954,The Transporter,20
1955,Never Back Down,1
1955,Never Back Down,8
1955,Never Back Down,19
1956,The Rage: Carrie 2,13
1956,The Rage: Carrie 2,18
1956,The Rage: Carrie 2,20
1957,Away We Go,5
1957,Away We Go,8
1957,Away We Go,17
1958,Swing Vote,5
1958,Swing Vote,8
1959,Moonlight Mile,8
1959,Moonlight Mile,17
1960,Tinker Tailor Soldier Spy,8
1960,Tinker Tailor Soldier Spy,16
1960,Tinker Tailor Soldier Spy,20
1961,Molly,5
1961,Molly,8
1961,Molly,17
1962,The Beaver,8
1963,The Best Little Whorehouse in Texas,5
1963,The Best Little Whorehouse in Texas,15
1964,eXistenZ,13
1964,eXistenZ,18
1964,eXistenZ,20
1965,Raiders of the Lost Ark,1
1965,Raiders of the Lost Ark,2
1966,Home Alone 2: Lost in New York,2
1966,Home Alone 2: Lost in New York,5
1966,Home Alone 2: Lost in New York,9
1967,Close Encounters of the Third Kind,8
1967,Close Encounters of the Third Kind,18
1968,Pulse,8
1968,Pulse,13
1968,Pulse,18
1968,Pulse,20
1969,Beverly Hills Cop II,1
1969,Beverly Hills Cop II,5
1969,Beverly Hills Cop II,6
1969,Beverly Hills Cop II,20
1970,Bringing Down the House,5
1971,The Silence of the Lambs,6
1971,The Silence of the Lambs,8
1971,The Silence of the Lambs,13
1971,The Silence of the Lambs,20
1972,Wayne's World,5
1972,Wayne's World,14
1973,Jackass 3D,1
1973,Jackass 3D,5
1973,Jackass 3D,7
1974,Jaws 2,2
1974,Jaws 2,13
1974,Jaws 2,20
1975,Beverly Hills Chihuahua,2
1975,Beverly Hills Chihuahua,5
1975,Beverly Hills Chihuahua,8
1975,Beverly Hills Chihuahua,9
1975,Beverly Hills Chihuahua,17
1976,The Conjuring,13
1976,The Conjuring,16
1976,The Conjuring,20
1977,Are We There Yet?,2
1977,Are We There Yet?,5
1977,Are We There Yet?,9
1977,Are We There Yet?,17
1978,Tammy,5
1979,School of Rock,5
1979,School of Rock,14
1980,Mortal Kombat,1
1980,Mortal Kombat,2
1980,Mortal Kombat,10
1980,Mortal Kombat,18
1980,Mortal Kombat,20
1981,White Chicks,5
1981,White Chicks,6
1982,The Descendants,5
1982,The Descendants,8
1983,Holes,2
1983,Holes,5
1983,Holes,8
1983,Holes,9
1983,Holes,16
1984,The Last Song,8
1984,The Last Song,9
1984,The Last Song,14
1984,The Last Song,17
1985,12 Years a Slave,4
1985,12 Years a Slave,8
1985,12 Years a Slave,12
1986,Drumline,5
1986,Drumline,8
1986,Drumline,14
1986,Drumline,17
1987,Why Did I Get Married Too?,5
1987,Why Did I Get Married Too?,8
1987,Why Did I Get Married Too?,17
1988,Edward Scissorhands,10
1988,Edward Scissorhands,17
1989,Me Before You,8
1989,Me Before You,17
1990,Madea's Witness Protection,5
1990,Madea's Witness Protection,6
1990,Madea's Witness Protection,8
1991,Date Movie,5
1991,Date Movie,17
1992,Return to Never Land,2
1992,Return to Never Land,3
1992,Return to Never Land,9
1992,Return to Never Land,10
1993,Selma,4
1993,Selma,8
1993,Selma,12
1994,The Jungle Book 2,2
1994,The Jungle Book 2,3
1994,The Jungle Book 2,9
1994,The Jungle Book 2,15
1995,Boogeyman,8
1995,Boogeyman,13
1995,Boogeyman,16
1995,Boogeyman,20
1996,Premonition,8
1996,Premonition,16
1996,Premonition,20
1997,The Tigger Movie,3
1997,The Tigger Movie,5
1997,The Tigger Movie,8
1997,The Tigger Movie,9
1997,The Tigger Movie,15
1998,Max,2
1998,Max,9
1999,Epic Movie,2
1999,Epic Movie,5
2000,Spotlight,4
2000,Spotlight,6
2000,Spotlight,8
2000,Spotlight,12
2001,Lakeview Terrace,6
2001,Lakeview Terrace,8
2001,Lakeview Terrace,20
2002,The Grudge 2,13
2002,The Grudge 2,20
2003,How Stella Got Her Groove Back,5
2003,How Stella Got Her Groove Back,8
2003,How Stella Got Her Groove Back,17
2004,Bill & Ted's Bogus Journey,2
2004,Bill & Ted's Bogus Journey,5
2004,Bill & Ted's Bogus Journey,10
2004,Bill & Ted's Bogus Journey,14
2004,Bill & Ted's Bogus Journey,18
2005,Man of the Year,5
2005,Man of the Year,8
2005,Man of the Year,17
2005,Man of the Year,20
2006,The American,6
2006,The American,8
2006,The American,20
2007,Selena,4
2007,Selena,8
2007,Selena,14
2008,Vampires Suck,5
2009,Babel,8
2010,This Is Where I Leave You,5
2010,This Is Where I Leave You,8
2011,Doubt,8
2011,Doubt,16
2012,Team America: World Police,1
2012,Team America: World Police,5
2013,Texas Chainsaw 3D,13
2013,Texas Chainsaw 3D,20
2014,Copycat,6
2014,Copycat,8
2014,Copycat,16
2014,Copycat,20
2015,Scary Movie 5,5
2016,Milk,4
2016,Milk,8
2016,Milk,12
2017,Risen,1
2017,Risen,2
2017,Risen,8
2017,Risen,16
2018,Ghost Ship,13
2019,A Very Harold & Kumar 3D Christmas,2
2019,A Very Harold & Kumar 3D Christmas,5
2020,Wild Things,6
2020,Wild Things,8
2020,Wild Things,16
2020,Wild Things,20
2021,The Debt,8
2021,The Debt,20
2022,High Fidelity,5
2022,High Fidelity,8
2022,High Fidelity,14
2022,High Fidelity,17
2023,One Missed Call,13
2023,One Missed Call,16
2024,Eye for an Eye,6
2024,Eye for an Eye,8
2024,Eye for an Eye,20
2025,The Bank Job,6
2025,The Bank Job,8
2025,The Bank Job,17
2025,The Bank Job,20
2026,Eternal Sunshine of the Spotless Mind,8
2026,Eternal Sunshine of the Spotless Mind,10
2026,Eternal Sunshine of the Spotless Mind,17
2026,Eternal Sunshine of the Spotless Mind,18
2027,You Again,5
2027,You Again,9
2027,You Again,17
2028,Street Kings,1
2028,Street Kings,6
2028,Street Kings,8
2028,Street Kings,20
2029,The World's End,1
2029,The World's End,5
2029,The World's End,18
2030,Nancy Drew,5
2030,Nancy Drew,6
2030,Nancy Drew,9
2030,Nancy Drew,16
2030,Nancy Drew,17
2030,Nancy Drew,20
2031,Daybreakers,1
2031,Daybreakers,13
2031,Daybreakers,18
2031,Daybreakers,20
2032,She's Out of My League,5
2032,She's Out of My League,17
2033,Monte Carlo,2
2033,Monte Carlo,5
2033,Monte Carlo,9
2033,Monte Carlo,17
2034,Stay Alive,13
2034,Stay Alive,20
2035,Quigley Down Under,1
2035,Quigley Down Under,2
2035,Quigley Down Under,8
2035,Quigley Down Under,17
2035,Quigley Down Under,22
2036,Alpha and Omega,2
2036,Alpha and Omega,3
2036,Alpha and Omega,5
2036,Alpha and Omega,9
2036,Alpha and Omega,17
2037,The Covenant,1
2037,The Covenant,10
2037,The Covenant,13
2037,The Covenant,20
2038,Shorts,5
2038,Shorts,9
2038,Shorts,10
2039,To Die For,5
2039,To Die For,6
2039,To Die For,8
2040,Vampires,1
2040,Vampires,13
2040,Vampires,20
2041,Psycho,13
2041,Psycho,16
2041,Psycho,20
2042,My Best Friend's Girl,5
2042,My Best Friend's Girl,17
2043,Endless Love,8
2043,Endless Love,17
2044,Georgia Rule,5
2044,Georgia Rule,8
2045,Under the Rainbow,5
2046,Simon Birch,5
2046,Simon Birch,8
2046,Simon Birch,9
2047,Reign Over Me,8
2048,Into the Wild,2
2048,Into the Wild,4
2048,Into the Wild,8
2049,School for Scoundrels,5
2050,Silent Hill: Revelation 3D,2
2050,Silent Hill: Revelation 3D,8
2050,Silent Hill: Revelation 3D,13
2050,Silent Hill: Revelation 3D,16
2050,Silent Hill: Revelation 3D,20
2051,From Dusk Till Dawn,6
2051,From Dusk Till Dawn,10
2051,From Dusk Till Dawn,13
2052,Pooh's Heffalump Movie,3
2052,Pooh's Heffalump Movie,9
2052,Pooh's Heffalump Movie,10
2052,Pooh's Heffalump Movie,16
2053,Home for the Holidays,5
2053,Home for the Holidays,8
2053,Home for the Holidays,17
2054,Kung Fu Hustle,1
2054,Kung Fu Hustle,5
2054,Kung Fu Hustle,6
2054,Kung Fu Hustle,10
2055,The Country Bears,5
2055,The Country Bears,9
2055,The Country Bears,14
2055,The Country Bears,15
2056,The Kite Runner,8
2057,21 Grams,8
2058,Paparazzi,1
2058,Paparazzi,6
2058,Paparazzi,8
2058,Paparazzi,20
2059,A Guy Thing,5
2059,A Guy Thing,17
2060,Loser,5
2060,Loser,17
2061,The Greatest Story Ever Told,4
2061,The Greatest Story Ever Told,8
2061,The Greatest Story Ever Told,12
2062,Disaster Movie,5
2063,Armored,1
2063,Armored,6
2063,Armored,20
2064,The Man Who Knew Too Little,1
2064,The Man Who Knew Too Little,5
2064,The Man Who Knew Too Little,6
2064,The Man Who Knew Too Little,20
2065,What's Your Number?,5
2065,What's Your Number?,17
2066,Lockout,1
2066,Lockout,2
2066,Lockout,18
2066,Lockout,20
2067,Envy,5
2068,Crank: High Voltage,1
2068,Crank: High Voltage,6
2068,Crank: High Voltage,18
2068,Crank: High Voltage,20
2069,Bullets Over Broadway,5
2069,Bullets Over Broadway,6
2070,One Night with the King,4
2070,One Night with the King,8
2070,One Night with the King,12
2071,The Quiet American,8
2071,The Quiet American,16
2071,The Quiet American,17
2071,The Quiet American,20
2071,The Quiet American,21
2072,The Weather Man,5
2072,The Weather Man,8
2073,Undisputed,1
2073,Undisputed,6
2073,Undisputed,8
2073,Undisputed,19
2074,Ghost Town,5
2074,Ghost Town,8
2074,Ghost Town,10
2074,Ghost Town,17
2075,12 Rounds,1
2075,12 Rounds,6
2075,12 Rounds,20
2076,Let Me In,8
2076,Let Me In,10
2076,Let Me In,13
2076,Let Me In,16
2077,3 Ninjas Kick Back,1
2077,3 Ninjas Kick Back,5
2077,3 Ninjas Kick Back,9
2078,Be Kind Rewind,5
2079,Mrs Henderson Presents,5
2079,Mrs Henderson Presents,8
2079,Mrs Henderson Presents,14
2079,Mrs Henderson Presents,21
2080,Triple 9,1
2080,Triple 9,6
2080,Triple 9,8
2080,Triple 9,20
2081,Deconstructing Harry,5
2082,Three to Tango,5
2082,Three to Tango,17
2083,Burnt,5
2083,Burnt,8
2084,We're No Angels,5
2084,We're No Angels,6
2085,Everyone Says I Love You,5
2085,Everyone Says I Love You,15
2085,Everyone Says I Love You,17
2086,Death Sentence,1
2086,Death Sentence,6
2086,Death Sentence,20
2087,Everybody's Fine,2
2087,Everybody's Fine,8
2088,Superbabies: Baby Geniuses 2,5
2088,Superbabies: Baby Geniuses 2,9
2088,Superbabies: Baby Geniuses 2,18
2089,The Man,1
2089,The Man,5
2089,The Man,6
2090,Code Name: The Cleaner,1
2090,Code Name: The Cleaner,5
2090,Code Name: The Cleaner,6
2091,Connie and Carla,5
2091,Connie and Carla,6
2091,Connie and Carla,14
2092,Inherent Vice,5
2092,Inherent Vice,6
2092,Inherent Vice,8
2092,Inherent Vice,16
2092,Inherent Vice,17
2093,Doogal,2
2093,Doogal,3
2093,Doogal,5
2093,Doogal,9
2093,Doogal,10
2094,Battle of the Year,8
2094,Battle of the Year,14
2095,An American Carol,5
2095,An American Carol,10
2096,Machete Kills,1
2096,Machete Kills,5
2096,Machete Kills,6
2096,Machete Kills,20
2097,Willard,8
2097,Willard,13
2097,Willard,18
2097,Willard,20
2098,Strange Wilderness,2
2098,Strange Wilderness,5
2099,Topsy-Turvy,4
2099,Topsy-Turvy,5
2099,Topsy-Turvy,8
2099,Topsy-Turvy,12
2099,Topsy-Turvy,14
2099,Topsy-Turvy,15
2100,A Dangerous Method,4
2100,A Dangerous Method,8
2100,A Dangerous Method,20
2101,A Scanner Darkly,3
2101,A Scanner Darkly,8
2101,A Scanner Darkly,16
2101,A Scanner Darkly,18
2101,A Scanner Darkly,20
2102,Chasing Mavericks,4
2102,Chasing Mavericks,8
2102,Chasing Mavericks,19
2103,Alone in the Dark,13
2103,Alone in the Dark,18
2104,Bandslam,5
2104,Bandslam,8
2104,Bandslam,9
2104,Bandslam,14
2104,Bandslam,17
2105,Birth,8
2105,Birth,16
2105,Birth,17
2105,Birth,20
2106,A Most Violent Year,1
2106,A Most Violent Year,6
2106,A Most Violent Year,8
2106,A Most Violent Year,20
2107,Flash of Genius,4
2107,Flash of Genius,8
2108,I'm Not There.,4
2108,I'm Not There.,8
2108,I'm Not There.,14
2109,The Cold Light of Day,1
2109,The Cold Light of Day,20
2110,The Brothers Bloom,2
2110,The Brothers Bloom,5
2110,The Brothers Bloom,8
2110,The Brothers Bloom,17
2111,"Synecdoche, New York",5
2111,"Synecdoche, New York",8
2111,"Synecdoche, New York",17
2112,Princess Mononoke,2
2112,Princess Mononoke,3
2112,Princess Mononoke,10
2113,Bon voyage,5
2113,Bon voyage,8
2113,Bon voyage,16
2113,Bon voyage,17
2113,Bon voyage,20
2113,Bon voyage,21
2114,Can't Stop the Music,4
2114,Can't Stop the Music,5
2114,Can't Stop the Music,15
2115,The Proposition,6
2115,The Proposition,8
2115,The Proposition,22
2116,Courage,4
2116,Courage,8
2116,Courage,19
2117,Marci X,5
2117,Marci X,14
2118,Equilibrium,1
2118,Equilibrium,8
2118,Equilibrium,18
2118,Equilibrium,20
2119,The Children of Huang Shi,8
2119,The Children of Huang Shi,21
2120,The Yards,6
2120,The Yards,8
2120,The Yards,17
2120,The Yards,20
2121,By the Sea,8
2121,By the Sea,17
2122,Steamboy,1
2122,Steamboy,2
2122,Steamboy,3
2122,Steamboy,9
2122,Steamboy,18
2122,Steamboy,20
2123,The Game of Their Lives,8
2123,The Game of Their Lives,12
2123,The Game of Their Lives,19
2124,Rapa Nui,1
2124,Rapa Nui,2
2124,Rapa Nui,8
2124,Rapa Nui,12
2124,Rapa Nui,17
2125,Dylan Dog: Dead of Night,1
2125,Dylan Dog: Dead of Night,5
2125,Dylan Dog: Dead of Night,6
2125,Dylan Dog: Dead of Night,10
2125,Dylan Dog: Dead of Night,13
2125,Dylan Dog: Dead of Night,16
2125,Dylan Dog: Dead of Night,18
2125,Dylan Dog: Dead of Night,20
2126,People I Know,6
2126,People I Know,8
2126,People I Know,16
2127,The Tempest,5
2127,The Tempest,8
2127,The Tempest,10
2127,The Tempest,17
2128,The Painted Veil,8
2128,The Painted Veil,17
2129,The Baader Meinhof Complex,1
2129,The Baader Meinhof Complex,4
2129,The Baader Meinhof Complex,6
2129,The Baader Meinhof Complex,8
2130,Dances with Wolves,2
2130,Dances with Wolves,8
2130,Dances with Wolves,22
2131,Bad Teacher,5
2132,Sea of Love,6
2132,Sea of Love,8
2132,Sea of Love,16
2132,Sea of Love,20
2133,A Cinderella Story,5
2133,A Cinderella Story,9
2133,A Cinderella Story,17
2134,Scream,13
2134,Scream,16
2135,Thir13en Ghosts,13
2136,Back to the Future,2
2136,Back to the Future,5
2136,Back to the Future,18
2137,House on Haunted Hill,13
2137,House on Haunted Hill,16
2137,House on Haunted Hill,20
2138,I Can Do Bad All by Myself,5
2138,I Can Do Bad All by Myself,8
2139,The Switch,5
2139,The Switch,8
2139,The Switch,17
2140,Just Married,5
2140,Just Married,17
2141,The Devil's Double,4
2141,The Devil's Double,8
2141,The Devil's Double,20
2142,Thomas and the Magic Railroad,2
2142,Thomas and the Magic Railroad,5
2142,Thomas and the Magic Railroad,8
2142,Thomas and the Magic Railroad,9
2142,Thomas and the Magic Railroad,10
2143,The Crazies,13
2143,The Crazies,20
2144,Spirited Away,2
2144,Spirited Away,3
2144,Spirited Away,9
2144,Spirited Away,10
2145,The Bounty,1
2145,The Bounty,2
2145,The Bounty,8
2145,The Bounty,12
2145,The Bounty,17
2146,The Book Thief,8
2146,The Book Thief,21
2147,Sex Drive,2
2147,Sex Drive,5
2147,Sex Drive,17
2148,Leap Year,5
2148,Leap Year,17
2149,Take Me Home Tonight,5
2149,Take Me Home Tonight,8
2149,Take Me Home Tonight,17
2150,The Nutcracker,9
2150,The Nutcracker,10
2150,The Nutcracker,14
2151,Kansas City,6
2151,Kansas City,8
2151,Kansas City,14
2151,Kansas City,20
2152,The Amityville Horror,8
2152,The Amityville Horror,13
2152,The Amityville Horror,16
2152,The Amityville Horror,20
2153,Adaptation.,5
2153,Adaptation.,8
2154,Land of the Dead,13
2155,Fear and Loathing in Las Vegas,2
2155,Fear and Loathing in Las Vegas,5
2155,Fear and Loathing in Las Vegas,8
2156,The Invention of Lying,5
2156,The Invention of Lying,10
2156,The Invention of Lying,17
2157,Neighbors,5
2158,The Mask,1
2158,The Mask,5
2158,The Mask,6
2158,The Mask,10
2159,Big,5
2159,Big,8
2159,Big,9
2159,Big,10
2159,Big,17
2160,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,5
2161,Legally Blonde,5
2161,Legally Blonde,17
2162,Star Trek III: The Search for Spock,1
2162,Star Trek III: The Search for Spock,2
2162,Star Trek III: The Search for Spock,18
