Movie_ID,Title,Year,Duration,Language,Country,Content_rating,Imdb_Score,Budget,Gross,Profit,Director_Name
2048,Into the Wild,2007,148,English,USA,R,8.2,15000000.0,18352454.0,3352454.0,Sean Penn
2049,School for Scoundrels,2006,108,English,USA,PG-13,5.9,20000000.0,17803796.0,-2196204.0,Todd Phillips
2050,Silent Hill: Revelation 3D,2012,95,English,France,R,5.0,20000000.0,17529157.0,-2470843.0,Michael J. Bassett
2051,From Dusk Till Dawn,1996,108,English,USA,R,7.3,19000000.0,25753840.0,6753840.0,Robert Rodriguez
2052,Pooh's Heffalump Movie,2005,68,English,USA,G,6.4,20000000.0,18081626.0,-1918374.0,Frank Nissen
2053,Home for the Holidays,1995,103,English,USA,PG-13,6.6,20000000.0,17518220.0,-2481780.0,Jodie Foster
2054,Kung Fu Hustle,2004,99,Cantonese,Hong Kong,R,7.8,20000000.0,17104669.0,-2895331.0,Stephen Chow
2055,The Country Bears,2002,88,English,USA,G,4.0,35000000.0,16988996.0,-18011004.0,Peter Hastings
2056,The Kite Runner,2007,128,Dari,USA,PG-13,7.6,20000000.0,15797907.0,-4202093.0,Marc Forster
2057,21 Grams,2003,124,English,USA,R,7.7,20000000.0,16248701.0,-3751299.0,Alejandro G. Iñárritu
2058,Paparazzi,2004,84,English,USA,PG-13,5.8,20000000.0,15712072.0,-4287928.0,Paul Abascal
2059,A Guy Thing,2003,101,English,USA,PG-13,5.6,20000000.0,15408822.0,-4591178.0,Chris Koch
2060,Loser,2000,98,English,USA,PG-13,5.3,20000000.0,15464026.0,-4535974.0,Amy Heckerling
2061,The Greatest Story Ever Told,1965,225,English,USA,G,6.6,20000000.0,8000000.0,-12000000.0,George Stevens
2062,Disaster Movie,2008,88,English,USA,PG-13,1.9,25000000.0,14174654.0,-10825346.0,Jason Friedberg
2063,Armored,2009,88,English,USA,PG-13,5.7,27000000.0,15988876.0,-11011124.0,Nimród Antal
2064,The Man Who Knew Too Little,1997,94,English,USA,PG,6.6,20000000.0,13801755.0,-6198245.0,Jon Amiel
2065,What's Your Number?,2011,117,English,USA,R,6.0,20000000.0,13987482.0,-6012518.0,Mark Mylod
2066,Lockout,2012,95,English,France,PG-13,6.1,20000000.0,14291570.0,-5708430.0,James Mather
2067,Envy,2004,99,English,USA,PG-13,4.8,40000000.0,12181484.0,-27818516.0,Barry Levinson
2068,Crank: High Voltage,2009,96,English,USA,R,6.2,20000000.0,13630226.0,-6369774.0,Mark Neveldine
2069,Bullets Over Broadway,1994,98,English,USA,R,7.5,20000000.0,13383737.0,-6616263.0,Woody Allen
2070,One Night with the King,2006,123,English,USA,PG,6.3,20000000.0,13391174.0,-6608826.0,Michael O. Sajbel
2071,The Quiet American,2002,101,English,UK,R,7.1,30000000.0,12987647.0,-17012353.0,Phillip Noyce
2072,The Weather Man,2005,102,English,USA,R,6.6,22000000.0,12469811.0,-9530189.0,Gore Verbinski
2073,Undisputed,2002,94,English,USA,R,6.1,20000000.0,12398628.0,-7601372.0,Walter Hill
2074,Ghost Town,2008,102,English,USA,PG-13,6.7,20000000.0,13214030.0,-6785970.0,David Koepp
2075,12 Rounds,2009,108,English,USA,PG-13,5.6,22000000.0,12232937.0,-9767063.0,Renny Harlin
2076,Let Me In,2010,116,English,UK,R,7.2,20000000.0,12134420.0,-7865580.0,Matt Reeves
2077,3 Ninjas Kick Back,1994,93,English,USA,PG,4.3,20000000.0,11784000.0,-8216000.0,Charles T. Kanganis
2078,Be Kind Rewind,2008,102,English,UK,PG-13,6.4,20000000.0,11169531.0,-8830469.0,Michel Gondry
2079,Mrs Henderson Presents,2005,103,English,UK,R,7.1,20000000.0,11034436.0,-8965564.0,Stephen Frears
2080,Triple 9,2016,115,English,USA,R,6.3,20000000.0,12626905.0,-7373095.0,John Hillcoat
2081,Deconstructing Harry,1997,96,English,USA,R,7.4,20000000.0,10569071.0,-9430929.0,Woody Allen
2082,Three to Tango,1999,98,English,Australia,PG-13,6.1,20000000.0,10544143.0,-9455857.0,Damon Santostefano
2083,Burnt,2015,101,English,USA,R,6.6,20000000.0,13650738.0,-6349262.0,John Wells
2084,We're No Angels,1989,106,English,USA,PG-13,6.0,20000000.0,10555348.0,-9444652.0,Neil Jordan
2085,Everyone Says I Love You,1996,101,English,USA,R,6.8,20000000.0,9714482.0,-10285518.0,Woody Allen
2086,Death Sentence,2007,111,English,USA,R,6.8,20000000.0,9525276.0,-10474724.0,James Wan
2087,Everybody's Fine,2009,99,English,USA,PG-13,7.2,21000000.0,8855646.0,-12144354.0,Kirk Jones
2088,Superbabies: Baby Geniuses 2,2004,88,English,Germany,PG,1.9,20000000.0,9109322.0,-10890678.0,Bob Clark
2089,The Man,2005,83,English,Germany,PG-13,5.5,33000000.0,8326035.0,-24673965.0,Les Mayfield
2090,Code Name: The Cleaner,2007,91,English,USA,PG-13,4.5,20000000.0,8104069.0,-11895931.0,Les Mayfield
2091,Connie and Carla,2004,108,English,USA,PG-13,6.3,20000000.0,8054280.0,-11945720.0,Michael Lembeck
2092,Inherent Vice,2014,148,English,USA,R,6.7,20000000.0,8093318.0,-11906682.0,Paul Thomas Anderson
2093,Doogal,2006,77,English,USA,G,2.8,20000000.0,7382993.0,-12617007.0,Dave Borthwick
2094,Battle of the Year,2013,110,English,USA,PG-13,5.0,20000000.0,8888355.0,-11111645.0,Benson Lee
2095,An American Carol,2008,83,English,USA,PG-13,4.3,12000000.0,7001720.0,-4998280.0,David Zucker
2096,Machete Kills,2013,107,English,Russia,R,5.6,20000000.0,7268659.0,-12731341.0,Robert Rodriguez
2097,Willard,2003,100,English,Canada,PG-13,6.2,22000000.0,6852144.0,-15147856.0,Glen Morgan
2098,Strange Wilderness,2008,87,English,USA,R,5.3,20000000.0,6563357.0,-13436643.0,Fred Wolf
2099,Topsy-Turvy,1999,154,English,UK,R,7.4,10000000.0,6201757.0,-3798243.0,Mike Leigh
2100,A Dangerous Method,2011,99,English,UK,R,6.5,15000000.0,5702083.0,-9297917.0,David Cronenberg
2101,A Scanner Darkly,2006,100,English,USA,R,7.1,8700000.0,5480996.0,-3219004.0,Richard Linklater
2102,Chasing Mavericks,2012,116,English,USA,PG,7.2,20000000.0,6002756.0,-13997244.0,Michael Apted
2103,Alone in the Dark,2005,94,English,Canada,R,2.3,20000000.0,5132655.0,-14867345.0,Uwe Boll
2104,Bandslam,2009,111,English,USA,PG,6.4,20000000.0,5205343.0,-14794657.0,Todd Graff
2105,Birth,2004,100,English,USA,R,6.1,20000000.0,5005883.0,-14994117.0,Jonathan Glazer
2106,A Most Violent Year,2014,125,English,USA,R,7.0,20000000.0,5749134.0,-14250866.0,J.C. Chandor
2107,Flash of Genius,2008,119,English,USA,PG-13,7.0,20000000.0,4234040.0,-15765960.0,Marc Abraham
2108,I'm Not There.,2007,135,English,USA,R,7.0,20000000.0,4001121.0,-15998879.0,Todd Haynes
2109,The Cold Light of Day,2012,93,English,USA,PG-13,4.9,20000000.0,3749061.0,-16250939.0,Mabrouk El Mechri
2110,The Brothers Bloom,2008,114,English,USA,PG-13,6.9,20000000.0,3519627.0,-16480373.0,Rian Johnson
2111,"Synecdoche, New York",2008,124,English,USA,R,7.5,21000000.0,3081925.0,-17918075.0,Charlie Kaufman
2112,Princess Mononoke,1997,134,Japanese,Japan,PG-13,8.4,2400000000.0,2298191.0,-2397701809.0,Hayao Miyazaki
2113,Bon voyage,2003,114,French,France,PG-13,6.9,20000000.0,2353728.0,-17646272.0,Jean-Paul Rappeneau
2114,Can't Stop the Music,1980,124,English,USA,PG,4.5,20000000.0,2000000.0,-18000000.0,Nancy Walker
2115,The Proposition,2005,104,English,Australia,R,7.4,2000000.0,1900725.0,-99275.0,John Hillcoat
2116,Courage,2015,118,English,USA,PG,7.0,20000000.0,2246000.0,-17754000.0,Angelo Pizzo
2117,Marci X,2003,80,English,USA,R,2.8,20000000.0,1646664.0,-18353336.0,Richard Benjamin
2118,Equilibrium,2002,107,English,USA,R,7.5,20000000.0,1190018.0,-18809982.0,Kurt Wimmer
2119,The Children of Huang Shi,2008,125,English,Australia,R,7.1,40000000.0,1027749.0,-38972251.0,Roger Spottiswoode
2120,The Yards,2000,115,English,USA,R,6.4,24000000.0,882710.0,-23117290.0,James Gray
2121,By the Sea,2015,122,English,USA,R,5.3,10000000.0,531009.0,-9468991.0,Angelina Jolie Pitt
2122,Steamboy,2004,103,Japanese,Japan,PG-13,6.9,2127519898.0,410388.0,-2127109510.0,Katsuhiro Ôtomo
2123,The Game of Their Lives,2005,101,English,USA,PG,6.2,20000000.0,375474.0,-19624526.0,David Anspaugh
2124,Rapa Nui,1994,107,English,USA,R,6.4,20000000.0,305070.0,-19694930.0,Kevin Reynolds
2125,Dylan Dog: Dead of Night,2010,107,English,USA,PG-13,5.1,20000000.0,1183354.0,-18816646.0,Kevin Munroe
2126,People I Know,2002,100,English,USA,R,5.5,22000000.0,121972.0,-21878028.0,Daniel Algrant
2127,The Tempest,2010,110,English,USA,PG-13,5.4,20000000.0,263365.0,-19736635.0,Julie Taymor
2128,The Painted Veil,2006,125,Mandarin,China,PG-13,7.5,19400000.0,8047690.0,-11352310.0,John Curran
2129,The Baader Meinhof Complex,2008,184,German,Germany,R,7.4,20000000.0,476270.0,-19523730.0,Uli Edel
2130,Dances with Wolves,1990,236,English,USA,PG-13,8.0,22000000.0,184208848.0,162208848.0,Kevin Costner
2131,Bad Teacher,2011,97,English,USA,R,5.7,20000000.0,100292856.0,80292856.0,Jake Kasdan
2132,Sea of Love,1989,113,English,USA,R,6.8,19000000.0,58571513.0,39571513.0,Harold Becker
2133,A Cinderella Story,2004,95,English,USA,PG,5.9,20000000.0,51431160.0,31431160.0,Mark Rosman
2134,Scream,1996,103,English,USA,R,7.2,15000000.0,103001286.0,88001286.0,Wes Craven
2135,Thir13en Ghosts,2001,91,English,USA,R,5.5,20000000.0,41867960.0,21867960.0,Steve Beck
2136,Back to the Future,1985,116,English,USA,PG,8.5,19000000.0,210609762.0,191609762.0,Robert Zemeckis
2137,House on Haunted Hill,1999,93,English,USA,R,5.6,19000000.0,40846082.0,21846082.0,William Malone
2138,I Can Do Bad All by Myself,2009,113,English,USA,PG-13,4.1,13000000.0,51697449.0,38697449.0,Tyler Perry
2139,The Switch,2010,101,English,USA,PG-13,6.1,19000000.0,27758465.0,8758465.0,Josh Gordon
2140,Just Married,2003,95,English,USA,PG-13,5.4,18000000.0,56127162.0,38127162.0,Shawn Levy
2141,The Devil's Double,2011,109,English,Belgium,R,7.1,15000000.0,1357042.0,-13642958.0,Lee Tamahori
2142,Thomas and the Magic Railroad,2000,85,English,UK,G,3.6,19000000.0,15911333.0,-3088667.0,Britt Allcroft
2143,The Crazies,2010,101,English,USA,R,6.5,20000000.0,39103378.0,19103378.0,Breck Eisner
2144,Spirited Away,2001,125,Japanese,Japan,PG,8.6,19000000.0,10049886.0,-8950114.0,Hayao Miyazaki
2145,The Bounty,1984,132,English,UK,PG,7.0,25000000.0,8600000.0,-16400000.0,Roger Donaldson
2146,The Book Thief,2013,131,English,USA,PG-13,7.6,19000000.0,21483154.0,2483154.0,Brian Percival
2147,Sex Drive,2008,129,English,USA,R,6.5,19000000.0,8396942.0,-10603058.0,Sean Anders
2148,Leap Year,2010,100,English,USA,PG,6.4,19000000.0,12561.0,-18987439.0,Anand Tucker
2149,Take Me Home Tonight,2011,97,English,USA,R,6.3,23000000.0,6923891.0,-16076109.0,Michael Dowse
2150,The Nutcracker,1993,92,English,USA,G,5.7,19000000.0,2119994.0,-16880006.0,Emile Ardolino
2151,Kansas City,1996,116,English,France,R,6.3,19000000.0,1292527.0,-17707473.0,Robert Altman
2152,The Amityville Horror,2005,90,English,USA,R,6.0,19000000.0,64255243.0,45255243.0,Andrew Douglas
2153,Adaptation.,2002,81,English,USA,R,7.7,19000000.0,22245861.0,3245861.0,Spike Jonze
2154,Land of the Dead,2005,97,English,Canada,R,6.2,15000000.0,20433940.0,5433940.0,George A. Romero
2155,Fear and Loathing in Las Vegas,1998,118,English,USA,R,7.7,18500000.0,10562387.0,-7937613.0,Terry Gilliam
2156,The Invention of Lying,2009,100,English,USA,PG-13,6.4,18500000.0,18439082.0,-60918.0,Ricky Gervais
2157,Neighbors,2014,97,English,USA,R,6.4,18000000.0,150056505.0,132056505.0,Nicholas Stoller
2158,The Mask,1994,114,English,USA,PG-13,6.9,18000000.0,119938730.0,101938730.0,Chuck Russell
2159,Big,1988,130,English,USA,PG,7.3,18000000.0,114968774.0,96968774.0,Penny Marshall
2160,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,82,English,USA,R,7.3,18000000.0,128505958.0,110505958.0,Larry Charles
2161,Legally Blonde,2001,96,English,USA,PG-13,6.2,18000000.0,95001351.0,77001351.0,Robert Luketic
2162,Star Trek III: The Search for Spock,1984,105,English,USA,PG,6.6,17000000.0,76400000.0,59400000.0,Leonard Nimoy
2163,The Exorcism of Emily Rose,2005,122,English,USA,PG-13,6.7,20000000.0,75072454.0,55072454.0,Scott Derrickson
2164,Deuce Bigalow: Male Gigolo,1999,88,English,USA,R,5.7,17000000.0,65535067.0,48535067.0,Mike Mitchell
2165,Left Behind,2014,110,English,USA,PG-13,3.1,16000000.0,13998282.0,-2001718.0,Vic Armstrong
2166,The Family Stone,2005,103,English,USA,PG-13,6.3,17000000.0,6061759.0,-10938241.0,Thomas Bezucha
2167,Barbershop 2: Back in Business,2004,106,English,USA,PG-13,5.7,18000000.0,64955956.0,46955956.0,Kevin Rodney Sullivan
2168,Bad Santa,2003,98,English,USA,R,7.1,18000000.0,60057639.0,42057639.0,Terry Zwigoff
2169,Austin Powers: International Man of Mystery,1997,68,English,USA,PG-13,7.0,17000000.0,53868030.0,36868030.0,Jay Roach
2170,My Big Fat Greek Wedding 2,2016,94,English,USA,PG-13,6.1,18000000.0,59573085.0,41573085.0,Kirk Jones
2171,Diary of a Wimpy Kid: Rodrick Rules,2011,99,English,USA,PG,6.6,21000000.0,52691009.0,31691009.0,David Bowers
2172,Predator,1987,107,English,USA,R,7.8,15000000.0,59735548.0,44735548.0,John McTiernan
2173,Amadeus,1984,180,English,USA,R,8.3,18000000.0,51600000.0,33600000.0,Milos Forman
2174,Prom Night,2008,89,English,USA,PG-13,3.9,20000000.0,43818159.0,23818159.0,Nelson McCormick
2175,Mean Girls,2004,97,English,USA,PG-13,7.0,17000000.0,86049418.0,69049418.0,Mark Waters
2176,Under the Tuscan Sun,2003,113,English,USA,PG-13,6.7,18000000.0,43601508.0,25601508.0,Audrey Wells
2177,Gosford Park,2001,131,English,UK,R,7.3,19800000.0,41300105.0,21500105.0,Robert Altman
2178,Peggy Sue Got Married,1986,103,English,USA,PG-13,6.3,18000000.0,41382841.0,23382841.0,Francis Ford Coppola
2179,Birdman or (The Unexpected Virtue of Ignorance),2014,119,English,USA,R,7.8,18000000.0,42335698.0,24335698.0,Alejandro G. Iñárritu
2180,Blue Jasmine,2013,98,English,USA,PG-13,7.3,18000000.0,33404871.0,15404871.0,Woody Allen
2181,United 93,2006,111,English,USA,R,7.6,15000000.0,31471430.0,16471430.0,Paul Greengrass
2182,Honey,2003,94,English,USA,PG-13,5.3,25000000.0,30222640.0,5222640.0,Bille Woodruff
2183,Spy Hard,1996,81,English,USA,PG-13,5.3,18000000.0,26906039.0,8906039.0,Rick Friedberg
2184,The Fog,1980,89,English,USA,R,6.8,1000000.0,21378000.0,20378000.0,John Carpenter
2185,Soul Surfer,2011,106,English,USA,PG,7.1,18000000.0,43853424.0,25853424.0,Sean McNamara
2186,Observe and Report,2009,86,English,USA,R,5.8,18000000.0,23993605.0,5993605.0,Jody Hill
2187,Conan the Destroyer,1984,103,English,USA,PG,5.8,18000000.0,26400000.0,8400000.0,Richard Fleischer
2188,Raging Bull,1980,121,English,USA,R,8.3,18000000.0,45250.0,-17954750.0,Martin Scorsese
2189,Love Happens,2009,109,English,USA,PG-13,5.6,18000000.0,22927390.0,4927390.0,Brandon Camp
2190,Young Sherlock Holmes,1985,109,English,USA,PG-13,6.8,18000000.0,4250320.0,-13749680.0,Barry Levinson
2191,Fame,2009,123,English,USA,PG,5.0,18000000.0,22452209.0,4452209.0,Kevin Tancharoen
2192,127 Hours,2010,94,English,USA,R,7.6,18000000.0,18329466.0,329466.0,Danny Boyle
2193,Small Time Crooks,2000,94,English,USA,PG,6.7,18000000.0,17071230.0,-928770.0,Woody Allen
2194,Center Stage,2000,115,English,USA,PG-13,6.7,18000000.0,17174870.0,-825130.0,Nicholas Hytner
2195,Love the Coopers,2015,107,English,USA,PG-13,5.7,17000000.0,26284475.0,9284475.0,Jessie Nelson
2196,Catch That Kid,2004,91,English,USA,PG,5.2,18000000.0,16702864.0,-1297136.0,Bart Freundlich
2197,Life as a House,2001,125,English,USA,R,7.5,18000000.0,15561627.0,-2438373.0,Irwin Winkler
2198,Steve Jobs,2015,122,English,UK,R,7.2,30000000.0,17750583.0,-12249417.0,Danny Boyle
2199,"I Love You, Beth Cooper",2009,102,English,Canada,PG-13,5.3,18000000.0,14793904.0,-3206096.0,Chris Columbus
2200,Youth in Revolt,2009,90,English,USA,R,6.5,18000000.0,15281286.0,-2718714.0,Miguel Arteta
2201,The Legend of the Lone Ranger,1981,98,English,USA,PG,5.0,18000000.0,8000000.0,-10000000.0,William A. Fraker
2202,The Tailor of Panama,2001,109,English,USA,R,6.1,18000000.0,13491653.0,-4508347.0,John Boorman
2203,Getaway,2013,90,English,USA,PG-13,4.4,18000000.0,10494494.0,-7505506.0,Courtney Solomon
2204,The Ice Storm,1997,112,English,USA,R,7.5,18000000.0,7837632.0,-10162368.0,Ang Lee
2205,And So It Goes,2014,94,English,USA,PG-13,5.7,18000000.0,15155772.0,-2844228.0,Rob Reiner
2206,Troop Beverly Hills,1989,105,English,USA,PG,5.5,18000000.0,8508843.0,-9491157.0,Jeff Kanew
2207,Being Julia,2004,104,English,Canada,R,7.1,18000000.0,7739049.0,-10260951.0,István Szabó
2208,9½ Weeks,1986,112,English,USA,R,5.9,17000000.0,6734844.0,-10265156.0,Adrian Lyne
2209,Dragonslayer,1981,108,English,USA,PG,6.7,18000000.0,6000000.0,-12000000.0,Matthew Robbins
2210,The Last Station,2009,112,English,Germany,R,7.0,13000000.0,6615578.0,-6384422.0,Michael Hoffman
2211,Ed Wood,1994,127,English,USA,R,7.9,18000000.0,5887457.0,-12112543.0,Tim Burton
2212,Labor Day,2013,111,English,USA,PG-13,6.9,18000000.0,13362308.0,-4637692.0,Jason Reitman
2213,Mongol: The Rise of Genghis Khan,2007,126,Mongolian,Russia,R,7.3,20000000.0,5701643.0,-14298357.0,Sergey Bodrov
2214,RocknRolla,2008,114,English,UK,R,7.3,18000000.0,5694401.0,-12305599.0,Guy Ritchie
2215,Megaforce,1982,99,English,USA,PG,3.5,20000000.0,5333658.0,-14666342.0,Hal Needham
2216,Hamlet,1996,150,English,UK,PG-13,7.8,18000000.0,4414535.0,-13585465.0,Kenneth Branagh
2217,Midnight Special,2016,112,English,Greece,PG-13,6.7,18000000.0,3707794.0,-14292206.0,Jeff Nichols
2218,Anything Else,2003,108,English,USA,R,6.4,18000000.0,3203044.0,-14796956.0,Woody Allen
2219,The Railway Man,2013,116,English,Australia,R,7.1,18000000.0,4435083.0,-13564917.0,Jonathan Teplitzky
2220,The White Ribbon,2009,144,German,Germany,R,7.8,12000000.0,2222647.0,-9777353.0,Michael Haneke
2221,The Wraith,1986,93,English,USA,R,5.9,2700000.0,3500000.0,800000.0,Mike Marvin
2222,The Salton Sea,2002,103,English,USA,R,7.2,18000000.0,676698.0,-17323302.0,D.J. Caruso
2223,One Man's Hero,1999,121,English,Spain,R,6.2,11350000.0,229311.0,-11120689.0,Lance Hool
2224,Renaissance,2006,105,English,France,R,6.7,14000000.0,63260.0,-13936740.0,Christian Volckman
2225,Superbad,2007,119,English,USA,R,7.6,20000000.0,121463226.0,101463226.0,Greg Mottola
2226,Step Up 2: The Streets,2008,98,English,USA,PG-13,6.2,23000000.0,58006147.0,35006147.0,Jon M. Chu
2227,Hoodwinked!,2005,80,English,USA,PG,6.5,17500000.0,51053787.0,33553787.0,Cory Edwards
2228,Hotel Rwanda,2004,121,English,UK,PG-13,8.1,17500000.0,23472900.0,5972900.0,Terry George
2229,Hitman,2007,94,English,France,R,6.3,24000000.0,39687528.0,15687528.0,Xavier Gens
2230,Black Nativity,2013,93,English,USA,PG,4.4,17500000.0,7017178.0,-10482822.0,Kasi Lemmons
2231,City of Ghosts,2002,116,English,USA,R,6.0,17500000.0,325491.0,-17174509.0,Matt Dillon
2232,The Others,2001,101,English,USA,PG-13,7.6,17000000.0,96471845.0,79471845.0,Alejandro Amenábar
2233,Aliens,1986,154,English,USA,R,8.4,18500000.0,85200000.0,66700000.0,James Cameron
2234,My Fair Lady,1964,170,English,USA,Approved,7.9,17000000.0,72000000.0,55000000.0,George Cukor
2235,I Know What You Did Last Summer,1997,99,English,USA,R,5.6,17000000.0,72219395.0,55219395.0,Jim Gillespie
2236,Let's Be Cops,2014,104,English,USA,R,6.5,17000000.0,82389560.0,65389560.0,Luke Greenfield
2237,Sideways,2004,126,English,USA,R,7.5,12000000.0,71502303.0,59502303.0,Alexander Payne
2238,Beerfest,2006,110,English,USA,R,6.3,17500000.0,19179969.0,1679969.0,Jay Chandrasekhar
2239,Halloween,1978,101,English,USA,R,7.9,300000.0,47000000.0,46700000.0,John Carpenter
2240,Good Boy!,2003,87,English,USA,PG,5.1,17000000.0,37566230.0,20566230.0,John Hoffman
2241,The Best Man Holiday,2013,123,English,USA,R,6.7,17000000.0,70492685.0,53492685.0,Malcolm D. Lee
2242,Smokin' Aces,2006,109,English,UK,R,6.7,17000000.0,35635046.0,18635046.0,Joe Carnahan
2243,Saw 3D: The Final Chapter,2010,90,English,Canada,R,5.6,20000000.0,45670855.0,25670855.0,Kevin Greutert
2244,40 Days and 40 Nights,2002,96,English,USA,R,5.6,17000000.0,37939782.0,20939782.0,Michael Lehmann
2245,A Night at the Roxbury,1998,82,English,USA,PG-13,6.2,17000000.0,30324946.0,13324946.0,John Fortenberry
2246,Beastly,2011,86,English,USA,PG-13,5.6,17000000.0,27854896.0,10854896.0,Daniel Barnz
2247,The Hills Have Eyes,2006,108,English,USA,R,6.4,15000000.0,41777564.0,26777564.0,Alexandre Aja
2248,Dickie Roberts: Former Child Star,2003,98,English,USA,PG-13,5.6,17000000.0,22734486.0,5734486.0,Sam Weisman
2249,"McFarland, USA",2015,129,English,USA,PG,7.4,17000000.0,44469602.0,27469602.0,Niki Caro
2250,Pitch Perfect,2012,112,English,USA,PG-13,7.2,17000000.0,64998368.0,47998368.0,Jason Moore
2251,Summer Catch,2001,108,English,USA,PG-13,4.9,34000000.0,19693891.0,-14306109.0,Michael Tollin
2252,A Simple Plan,1998,121,English,UK,R,7.5,17000000.0,16311763.0,-688237.0,Sam Raimi
2253,They,2002,89,English,USA,PG-13,4.8,17000000.0,12693621.0,-4306379.0,Robert Harmon
2254,Larry the Cable Guy: Health Inspector,2006,89,English,USA,PG-13,3.1,4000000.0,15655665.0,11655665.0,Trent Cooper
2255,The Adventures of Elmo in Grouchland,1999,73,English,USA,G,5.8,17000000.0,11634458.0,-5365542.0,Gary Halvorson
2256,Brooklyn's Finest,2009,132,English,USA,R,6.7,17000000.0,27154426.0,10154426.0,Antoine Fuqua
2257,Evil Dead,2013,96,English,USA,R,6.5,17000000.0,54239856.0,37239856.0,Fede Alvarez
2258,My Life in Ruins,2009,98,English,USA,PG-13,5.9,17000000.0,8662318.0,-8337682.0,Donald Petrie
2259,American Dreamz,2006,107,English,USA,PG-13,5.5,19000000.0,7156725.0,-11843275.0,Paul Weitz
2260,Superman IV: The Quest for Peace,1987,134,English,UK,PG,3.6,17000000.0,15681020.0,-1318980.0,Sidney J. Furie
2261,Running Scared,2006,122,English,Germany,R,7.4,17000000.0,6855137.0,-10144863.0,Wayne Kramer
2262,Shanghai Surprise,1986,97,English,UK,PG-13,3.0,17000000.0,2315683.0,-14684317.0,Jim Goddard
2263,The Illusionist,2006,110,English,USA,PG-13,7.6,16000000.0,39825798.0,23825798.0,Neil Burger
2264,Roar,1981,102,English,USA,PG,6.4,17000000.0,2000000.0,-15000000.0,Noel Marshall
2265,Veronica Guerin,2003,98,English,Ireland,R,6.9,17000000.0,1569918.0,-15430082.0,Joel Schumacher
2266,Southland Tales,2006,160,English,France,R,5.5,17000000.0,273420.0,-16726580.0,Richard Kelly
2267,The Apparition,2012,83,English,USA,PG-13,4.1,17000000.0,4930798.0,-12069202.0,Todd Lincoln
2268,My Girl,1991,102,English,USA,PG-13,6.8,16500000.0,59847242.0,43347242.0,Howard Zieff
2269,Fur: An Imaginary Portrait of Diane Arbus,2006,122,English,USA,R,6.5,16800000.0,220914.0,-16579086.0,Steven Shainberg
2270,Wall Street,1987,126,English,USA,R,7.4,15000000.0,43848100.0,28848100.0,Oliver Stone
2271,Sense and Sensibility,1995,136,English,USA,PG,7.7,16500000.0,42700000.0,26200000.0,Ang Lee
2272,Becoming Jane,2007,120,English,UK,PG,7.1,16500000.0,18663911.0,2163911.0,Julian Jarrold
2273,Sydney White,2007,108,English,USA,PG-13,6.3,16500000.0,11702090.0,-4797910.0,Joe Nussbaum
2274,House of Sand and Fog,2003,126,English,USA,R,7.6,15000000.0,13005485.0,-1994515.0,Vadim Perelman
2275,Dead Poets Society,1989,128,English,USA,PG,8.0,16400000.0,95860116.0,79460116.0,Peter Weir
2276,Dumb & Dumber,1994,113,English,USA,PG-13,7.3,16000000.0,127175354.0,111175354.0,Peter Farrelly
2277,When Harry Met Sally...,1989,89,English,USA,R,7.6,16000000.0,92823600.0,76823600.0,Rob Reiner
2278,The Verdict,1982,129,English,USA,R,7.8,16000000.0,54000000.0,38000000.0,Sidney Lumet
2279,Road Trip,2000,94,English,USA,R,6.5,15600000.0,68525609.0,52925609.0,Todd Phillips
2280,Varsity Blues,1999,106,English,USA,R,6.4,16000000.0,52885587.0,36885587.0,Brian Robbins
2281,The Artist,2011,100,English,France,PG-13,8.0,15000000.0,44667095.0,29667095.0,Michel Hazanavicius
2282,The Unborn,2009,89,English,USA,PG-13,4.8,16000000.0,42638165.0,26638165.0,David S. Goyer
2283,Moonrise Kingdom,2012,94,English,USA,PG-13,7.8,16000000.0,45507053.0,29507053.0,Wes Anderson
2284,The Texas Chainsaw Massacre: The Beginning,2006,83,English,USA,R,5.9,16000000.0,39511038.0,23511038.0,Jonathan Liebesman
2285,The Young Messiah,2016,111,English,USA,PG-13,5.4,18500000.0,6462576.0,-12037424.0,Cyrus Nowrasteh
2286,The Master of Disguise,2002,80,English,USA,PG,3.3,16000000.0,40363530.0,24363530.0,Perry Andelin Blake
2287,Pan's Labyrinth,2006,112,Spanish,Spain,R,8.2,13500000.0,37623143.0,24123143.0,Guillermo del Toro
2288,See Spot Run,2001,94,English,USA,PG,5.4,35000000.0,33357476.0,-1642524.0,John Whitesell
2289,Baby Boy,2001,130,English,USA,R,6.4,16000000.0,28734552.0,12734552.0,John Singleton
2290,The Roommate,2011,91,English,USA,PG-13,4.8,16000000.0,37300107.0,21300107.0,Christian E. Christiansen
2291,Joe Dirt,2001,91,English,USA,PG-13,5.9,17700000.0,27087695.0,9387695.0,Dennie Gordon
2292,Double Impact,1991,110,English,USA,R,5.5,15000000.0,30102717.0,15102717.0,Sheldon Lettich
2293,Hot Fuzz,2007,121,English,UK,R,7.9,8000000.0,23618786.0,15618786.0,Edgar Wright
2294,The Women,2008,114,English,USA,PG-13,4.9,16500000.0,26896744.0,10396744.0,Diane English
2295,Vicky Cristina Barcelona,2008,96,English,Spain,PG-13,7.2,15500000.0,23213577.0,7713577.0,Woody Allen
